valor_1,contratacao_1,valor_2,contratacao_2,match_palavras,qtd_palavras_em_comum
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,VITALLAB LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CENTRO MEDICO CIRURGICO DE CATALAO LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CENTRO DE DIAGNOSTICO DO TRIANGULO LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE SAUDE FISIOCENTER ITAUNA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CENTRO MEDICO DE EDEIA LTDA ME,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE DOENCAS RENAIS DE ALVORADA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,ATENDIMENTO DE PROFISSIONAIS DA SAUDE LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CENED CENTRO DE NEFROLOGIA DE DOURADOS LTDA M,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,PRIMECLIN CENTRO DE ODONTOLOGIA ESPECIALIZADA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,PRISCILA SILVEIRA DE CAMARGO LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,INSTRON INST DE TRAT ODONTOL LTDA ME,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLIMEDI CLINICA DE MEDICINA INTEGRADA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CIVIALE CENTRO INTEGRADO DE UROLOGIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,ANALISE LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,OTORRINOS ASSOCIADOS DE UBERLANDIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,TALITA LUZIA MORAES DE OLIVEIRA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,INSTITUTO DE MEDICINA DE SAO LUIS LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CEFIT CLINICA DE FISIOTERAPIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CENTRO DE OFTALMOLOGIA BRASIL LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,INSTITUTO DE RADIOTERAPIA SAO FRANCISCO LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE PSICOTERAPEUTA DE MESSEJANA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,IN VIDA INSTITUTO VIDA DE FISIOTERAPIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CENTRO DE OFTALMOLOGIA BRASIL LTDA - AGENDAMENTO PELO WHATS 31987772100,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,INSTITUTO DE ORTOPEDIA E TRAUMATOLOGIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,TJ SERVICOS DE SAUDE E EDUCACIONAIS LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CENTRO DE DIAG POR IMAGEM HOSP ODONTOL LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,BARBARA HELENA SBEROWSKY DE PAULA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,INSTITUTO ANALISE DE PESQUISAS CLINICAS LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,HELOIZA DE FATIMA AZEVEDO E CIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,REABILITAR CLINICA DE FISIOTERAPIA LTDA ME,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,LAIS REIS FROES DE FARIAS LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,AGAPAN CLINICA DE PSICOLOGIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,AGAPE CLINICA DE AVALIACAO PSICOLOGICA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,AL CLINICA DE PSICOLOGIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,AMARELO IPE ESPACO DE PSICOLOGIA E SAUDE LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,ANA LUCIA DE CAMPOS SOUZA SILVA CIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,ANACLIN LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,AP CLINICA DE PSICOLOGIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,ARAGON CLINICA DE REABILITACAO LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,ASR CLINICA MEDICA E DE PSICOLOGIA LTDA.,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,ATUS INSTITUTO DE PSICOLOGIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,BANCO DE SANGUE PAULISTA LTDA.,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,BAXTER RCS CENTRO DE CUIDADO RENAL LTDA.,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,BELLA SAUDE ATIVIDADES DE FONOAUDIOLOGIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,BIOCLINIC SERVICOS DE DIAGNOSTICOS LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,C S CLINICA DE PSICOLOGIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,C.I.D. CENTRO INTEGRADO DE DIAGNOSTICO LTDA.,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CALIGO CLINICA DE PSICOLOGIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CASA DE SAUDE NOSSA SENHORA DO CARMO LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CASA DE SAUDE SANTA RITA DE CASSIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CASA DE SAUDE SANTA THEREZINHA LTDA.,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CAXIAS PRIME CENTRO DE TERAPIAS LTDA.,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CDR CLINICA DE DOENCAS RENAIS LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CECCATO SERVICOS DE FISIOTERAPIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CENTER FISIO CLINICA DE FISIOTERAPIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CENTRO AVANCADO DE ENDODONTIA LTDA ME,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CENTRO AVANCADO DE FISIOTERAPIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CENTRO DE ATENDIMENTOS IVA KROPF LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CENTRO DE DIAGNOSTICO BEM ESTAR LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CENTRO DE DIAGNOSTICO CITOLOGICO LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CENTRO DE FOTOTERAPIA PUVA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CENTRO DE INTERVENCAO COMPORTAMENTAL ACOLHA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CENTRO DE PSICOLOGIA INTEGRADA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CENTRO DE PSICOLOGIA SANTE SLU LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CENTRO DE REABILITACAO ALAMEDA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CENTRO DE REABILITACAO SABRINA CORA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CENTRO DE SAUDE RENASCER LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CENTRO DE TERAPIA DA FALA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CENTRO MEDICO DE ANALISE CLINICAS LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CENTRO MEDICO HOMEOPATICO DE CAMPINAS LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CEPEM CENTRO DE PESQUISA DA MULHER LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLIFALI INSTITUTO DE SAUDE LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA ALVES DE LIMA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA ARTE DE VIVER BEM LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA ARTE DE VIVER BRINCANDO LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE ACUPUNTURA TAI S S LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE ASSISTENCIA PSICOLOGICA SELF LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE DOR SAO PAULO LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE ESPECIALIDADES F L LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE ESPECIALIDADES SOROCABA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE FISIOTERAPIA B D LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE FISIOTERAPIA CARLA FAVORETO LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE FISIOTERAPIA CAZZO LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE FISIOTERAPIA DR RUY BERCOT DE MATTOS LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE FISIOTERAPIA E REABILITACAO LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE FISIOTERAPIA FISIO ACAO LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE FISIOTERAPIA FISIOCURE LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE FISIOTERAPIA FISIOLAGOS LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE FISIOTERAPIA FISIOVIDA SAUDE LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE FISIOTERAPIA LAGOSFISIO LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE FISIOTERAPIA MARIA INEZ S S LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE FISIOTERAPIA OSTEOFISIO LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE FISIOTERAPIA OSTROCK LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE FISIOTERAPIA REINVENCAO LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE FISIOTERAPIA RENASCER LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE FONOAUDIOLOGIA REORG LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE FOTOTERAPIA ABC LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE FRATURAS SAO CAETANO LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE HEMOTERAPIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE OLHOS FLUMINENSE S S LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE ORTOPEDIA E FRATURAS ALPHA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE PSICOLOGIA DNLL LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE PSICOLOGIA EX SISTENCIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE PSICOLOGIA GABRIELA GRACIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE PSICOLOGIA INDIVIDUAR LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE PSICOLOGIA JESSICA MACEDO LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE PSICOLOGIA MORADA DO SER LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE PSICOLOGIA ODESSA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE PSICOLOGIA REVIVER LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE REABILITACAO E FISIOTERAPIA FISIO VITAE LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE SAUDE MULTIDISCIPLINAR PEROLI LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA DE TERAPIA ESPECIALIZADA VIVERE LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA FLOR DE LOTUS LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA H2A DE FISIOTERAPIA E ORTOPEDIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA HARMONIA SERVICOS DE PSICOLOGIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA INTROJECCAO DE PSICOTERAPIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA LUIZ PIRES DE MELLO LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA MANOEL DE SOUZA LIMA LTDA-ME,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA MATER DEI DE RIO DAS OSTRAS LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA MEDICA E NUTRICIONAL DE VINHEDO LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA MEDICA XV DE NOVEMBRO S S LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA MULTIDISCIPLIN DE R INF S FRANC LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA PAULISTA DE FONOAUDIOLOGIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA ROSAS DE TERAPIAS LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA ROSAS DE TERAPIAS LTDA EPP,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLINICA ROSSI DE FISIOTERAPIA E SERVICOS LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CLISAM CLINICA DE PSICOLOGIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CNH CENTRO DE NEFROLOGIA E HIPERTENSAO LTDA.,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CONSULTORIO DE PSICOLOGIA GABRIELA PRADO LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CONSULTORIO DE PSICOLOGIA RAC LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CONTEMPSICO SERVICOS DE PSICOLOGIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CPA CENTRO DE PSICOLOGIA APLICADA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CPO CLINICA DE PSICOLOGIA OLIVEIRA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CRE CENTRO DE REABILITACAO ESPECIALIZADA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CREFISIO POLICLINICA DE SAUDE LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CTA CENTRO DE APOIO DIAGNOSTICO LTDA.,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CUIDARE CENTRO DE SAUDE LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,CULTIVAR CLINICA DE PSICOLOGIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,DANIELA CAMPOS CENTRO DE REABILITACAO LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,DAVITA BRASIL PARTICIPACOES SERV DE NEF LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,DAVITA TRANSRIM SERVICOS DE NEFROLOGIA LTDA.,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,DAY HOSPITAL DE ERMELINO MATARAZZO LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,DE GRAO EM GRAO CLINICA MULTIDISCIPLINAR LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,DIAGMED CENTRO INTEGRADO DE DIAGNOSE LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,DRA. MIRIAM ROSINI CLINICA DE PSICOLOGIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,E. L. CHAGAS SERVICOS DE FISIOTERAPIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,ELGRA CLINICA DE FISIOTERAPIA E ACUPUNTURA S S LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,ESPACO VITTA DE PSICOLOGIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,ESSENCIA CENTRO DE ESTUDOS TERAPEUTICOS LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,F. LORENZO POLICLINICA DE FISIOTERAPIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,FISIO SBC CLINICA DE FISIOTERAPIA LTDA.,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,FISIO TWM SERVICOS DE FISIOTERAPIA LTDA.,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,FISIOCLINICA SERVICOS DE FISIOTERAPIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,FISIOKIM CLINICA DE FISIOTERAPIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,FISIOMAR CLINICA DE FISIOTERAPIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,FISIOPETI CLINICA DE REABILITACAO LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,FISIOPLAN CLINICA DE FISIOTERAPIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,FISIOREMANSO CLINICA DE SAUDE LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,FISIOTRAT CLINICA DE FISIOTERAPIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,FORMENTINI SERVICOS DE FISIOTERAPIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,GADRI CLINICA DE ESPECIALIDADES MEDICAS LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,GRUPO REUNIDO DE MARICA FISIOTERAPIA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,GTO GRUPO DE TRAUMATOLOGIA E ORTOPEDIA LTDA.,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,HOSPITAL DE CLINICAS DE JACAREPAGUA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,HOSPITAL DE CLINICAS RIO MAR BARRA LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,HOSPITAL DE IRAJA QUATRO AMIGOS LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,HOSPITAL ISRAELITA ST. JAMES DE JARINU LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,HOSPITAL SAO LUCAS DE SANTOS LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,HOSPITALIS NUCLEO HOSPITALAR DE BARUERI LTDA,rede credenciada,de ltda,2
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,IDS INSTITUTO DE DIAGNOSTICO SOROCABA LTDA,rede credenciada,de ltda,2
